Test,Animal,Treatment,Code,Stage,Trial,Apparatus,Date,Duration (s),Distance (m),Mean speed (m/s),Path efficiency,Q1 : entries,Q1 : time (s),Q1 : distance (m),Q2 : entries,Q2 : time (s),Q2 : distance (m),Q3 : entries,Q3 : time (s),Q3 : distance (m),Q4 : entries,Q4 : time (s),Q4 : distance (m),Platform : entries,Platform : CIPL (m·s)
612,6,NSF,A,Spatial,22,Pool,5/25/2023,16.1,5.650,0.350,0.141,1,5.6,1.711,2,8.5,3.164,1,2.0,0.775,0,0.0,0.000,1,7.06
613,7,NSF,A,Spatial,21,Pool,5/25/2023,6.2,2.459,0.394,0.527,1,2.0,0.610,1,2.0,0.862,1,2.2,0.987,0,0.0,0.000,1,1.79
614,7,NSF,A,Spatial,22,Pool,5/25/2023,14.8,5.368,0.363,0.080,2,9.8,3.508,1,3.7,1.374,1,0.7,0.273,1,0.5,0.213,1,5.02
615,8,NSF,A,Spatial,21,Pool,5/25/2023,8.2,2.837,0.344,0.440,1,4.1,1.304,1,2.3,0.911,1,1.8,0.623,0,0.0,0.000,1,2.19
616,8,NSF,A,Spatial,22,Pool,5/25/2023,4.6,1.613,0.347,0.358,1,0.8,0.189,0,0.0,0.000,0,0.0,0.000,1,3.8,1.424,1,2.03
617,9,NSF,A,Spatial,21,Pool,5/25/2023,6.0,2.353,0.391,0.303,2,1.3,0.529,2,2.9,1.130,1,1.5,0.572,1,0.3,0.121,1,2.13
618,9,NSF,A,Spatial,22,Pool,5/25/2023,19.5,7.328,0.376,0.171,3,8.1,2.726,1,2.3,0.999,2,3.9,1.274,3,5.2,2.329,1,8.39
619,10,NSF,A,Spatial,21,Pool,5/25/2023,28.3,8.821,0.312,0.114,3,10.0,2.808,4,15.5,4.995,1,2.8,1.018,0,0.0,0.000,1,11.35
620,10,NSF,A,Spatial,22,Pool,5/25/2023,15.3,5.285,0.345,0.135,3,9.2,3.233,0,0.0,0.000,1,0.5,0.145,4,5.6,1.906,1,5.01
621,11,NSF,A,Spatial,21,Pool,5/25/2023,1.9,0.586,0.309,0.909,1,1.9,0.586,0,0.0,0.000,0,0.0,0.000,0,0.0,0.000,1,0.12
622,11,NSF,A,Spatial,22,Pool,5/25/2023,8.4,3.042,0.361,0.206,2,5.5,1.962,0,0.0,0.000,0,0.0,0.000,2,2.9,1.080,1,2.11
623,12,NSF,A,Spatial,21,Pool,5/25/2023,12.1,4.046,0.336,0.287,1,4.7,1.382,1,1.2,0.484,1,6.2,2.180,0,0.0,0.000,1,5.92
624,12,NSF,A,Spatial,22,Pool,5/25/2023,5.3,1.730,0.327,0.452,2,2.8,0.924,2,2.5,0.806,0,0.0,0.000,0,0.0,0.000,1,0.96
625,13,NSF,A,Spatial,21,Pool,5/25/2023,7.1,2.009,0.283,0.442,1,4.5,1.097,1,1.9,0.632,1,0.2,0.069,1,0.5,0.211,1,1.40
626,13,NSF,A,Spatial,22,Pool,5/25/2023,24.3,8.040,0.331,0.078,2,7.5,2.141,1,1.5,0.582,2,8.4,2.867,3,6.9,2.450,1,14.82
627,14,NSF,A,Spatial,21,Pool,5/25/2023,3.0,1.143,0.378,0.895,1,0.9,0.394,0,0.0,0.000,1,2.1,0.749,0,0.0,0.000,1,0.37
628,14,NSF,A,Spatial,22,Pool,5/25/2023,60.0,15.479,0.258,0.038,2,7.9,2.634,3,6.7,2.225,5,24.6,5.403,4,20.8,5.217,0,
629,15,NSF,A,Spatial,21,Pool,5/25/2023,25.5,9.685,0.380,0.132,3,2.8,1.015,2,5.1,2.049,3,12.1,4.151,3,5.6,2.470,1,18.52
630,15,NSF,A,Spatial,22,Pool,5/25/2023,58.1,17.856,0.307,0.035,4,17.2,5.747,3,16.5,4.404,2,5.3,2.190,3,19.1,5.515,1,38.25
631,16,NSF,A,Spatial,21,Pool,5/25/2023,7.4,2.924,0.397,0.358,1,1.6,0.466,1,1.7,0.765,1,2.3,1.068,1,1.7,0.625,1,4.22
632,16,NSF,A,Spatial,22,Pool,5/25/2023,18.7,6.903,0.368,0.171,3,3.9,1.171,3,9.2,3.361,2,4.5,1.882,1,1.2,0.488,1,10.47
633,17,NSF,A,Spatial,21,Pool,5/25/2023,13.8,5.221,0.377,0.249,2,6.1,2.063,2,2.0,0.820,2,2.7,1.043,1,3.1,1.295,1,4.77
634,17,NSF,A,Spatial,22,Pool,5/25/2023,3.8,1.347,0.353,0.431,1,1.1,0.310,0,0.0,0.000,0,0.0,0.000,1,2.8,1.037,1,1.12
635,18,NSF,A,Spatial,21,Pool,5/25/2023,8.7,2.604,0.300,0.385,1,3.6,0.916,0,0.0,0.000,0,0.0,0.000,1,5.1,1.688,1,2.36
636,18,NSF,A,Spatial,22,Pool,5/25/2023,4.5,1.542,0.343,0.629,1,0.9,0.234,1,1.2,0.354,1,1.2,0.479,1,1.2,0.474,1,1.19
637,19,NSF,A,Spatial,21,Pool,5/25/2023,16.8,5.314,0.316,0.176,3,3.3,0.892,3,4.9,1.532,2,5.1,1.793,2,3.5,1.097,1,8.51
638,19,NSF,A,Spatial,22,Pool,5/25/2023,14.4,4.293,0.298,0.190,2,1.8,0.477,0,0.0,0.000,1,1.1,0.376,3,11.5,3.441,1,6.24
639,20,NSF,A,Spatial,21,Pool,5/25/2023,15.4,4.897,0.317,0.272,2,4.0,1.088,0,0.0,0.000,2,4.6,1.311,3,6.8,2.499,1,7.58
640,20,NSF,A,Spatial,22,Pool,5/25/2023,5.3,1.445,0.273,0.662,1,2.8,0.847,1,2.5,0.598,0,0.0,0.000,0,0.0,0.000,1,1.28
641,21,NSF,A,Spatial,21,Pool,5/25/2023,4.4,1.262,0.289,0.436,1,4.3,1.262,0,0.0,0.000,0,0.0,0.000,0,0.0,0.000,1,0.68
642,21,NSF,A,Spatial,22,Pool,5/25/2023,5.6,1.802,0.323,0.441,2,2.7,0.843,0,0.0,0.000,0,0.0,0.000,2,2.9,0.959,1,0.97
643,22,NSF,A,Spatial,21,Pool,5/25/2023,39.5,11.582,0.293,0.083,5,8.8,2.628,6,15.7,4.461,4,4.7,1.338,3,10.3,3.155,1,17.58
644,22,NSF,A,Spatial,22,Pool,5/25/2023,2.5,0.749,0.297,0.751,1,2.5,0.749,0,0.0,0.000,0,0.0,0.000,0,0.0,0.000,1,0.24
645,23,NSF,A,Spatial,21,Pool,5/25/2023,5.5,1.951,0.356,0.428,2,3.0,1.048,1,1.4,0.593,0,0.0,0.000,1,1.1,0.310,1,0.82
646,23,NSF,A,Spatial,22,Pool,5/25/2023,2.5,0.885,0.348,0.770,1,0.9,0.274,0,0.0,0.000,0,0.0,0.000,1,1.6,0.611,1,0.32
647,24,NSF,A,Spatial,21,Pool,5/25/2023,10.0,3.132,0.314,0.357,2,4.8,1.432,2,3.5,1.115,1,1.7,0.586,0,0.0,0.000,1,2.27
648,24,NSF,A,Spatial,22,Pool,5/25/2023,9.1,3.307,0.362,0.268,2,4.5,1.764,1,2.7,0.842,0,0.0,0.000,1,1.9,0.701,1,3.41
649,25,NSF,A,Spatial,21,Pool,5/25/2023,6.5,2.668,0.410,0.217,1,5.0,2.120,0,0.0,0.000,0,0.0,0.000,1,1.5,0.548,1,1.40
650,25,NSF,A,Spatial,22,Pool,5/25/2023,13.5,4.564,0.339,0.186,3,9.1,3.040,3,4.4,1.525,0,0.0,0.000,0,0.0,0.000,1,2.49
651,26,NSF,A,Spatial,21,Pool,5/25/2023,22.1,7.563,0.343,0.150,3,4.9,1.615,3,6.7,2.458,2,8.0,2.773,1,2.4,0.716,1,12.62
652,26,NSF,A,Spatial,22,Pool,5/25/2023,4.8,1.692,0.351,0.582,1,2.4,0.765,1,2.4,0.928,0,0.0,0.000,0,0.0,0.000,1,1.14
653,27,NSF,A,Spatial,21,Pool,5/25/2023,17.8,3.870,0.218,0.168,2,13.0,2.133,1,4.8,1.738,0,0.0,0.000,0,0.0,0.000,1,4.09
654,27,NSF,A,Spatial,22,Pool,5/25/2023,5.6,1.588,0.281,0.300,1,1.7,0.443,0,0.0,0.000,0,0.0,0.000,1,3.9,1.145,1,1.71
655,28,NSF,A,Spatial,21,Pool,5/25/2023,20.9,7.651,0.365,0.090,5,5.2,1.760,3,6.2,2.361,1,4.5,1.392,3,5.0,2.137,1,11.41
656,28,NSF,A,Spatial,22,Pool,5/25/2023,6.9,2.520,0.364,0.351,2,2.5,0.897,1,2.8,1.018,0,0.0,0.000,1,1.6,0.605,1,1.89
657,29,NSF,A,Spatial,21,Pool,5/25/2023,6.1,1.961,0.321,0.618,1,2.9,0.877,0,0.0,0.000,1,0.7,0.108,1,2.5,0.976,1,1.19
658,29,NSF,A,Spatial,22,Pool,5/25/2023,13.1,5.089,0.390,0.231,1,2.9,0.989,2,9.2,3.741,1,0.9,0.360,0,0.0,0.000,1,6.54
659,30,NSF,A,Spatial,21,Pool,5/25/2023,2.7,0.876,0.325,0.757,1,1.6,0.536,1,1.1,0.340,0,0.0,0.000,0,0.0,0.000,1,0.25
660,30,NSF,A,Spatial,22,Pool,5/25/2023,3.0,1.264,0.428,0.965,1,0.8,0.313,1,0.4,0.204,1,1.7,0.748,0,0.0,0.000,1,0.20
661,1,NSF,A,Spatial,23,Pool,5/25/2023,1.5,0.426,0.279,0.973,1,1.5,0.426,0,0.0,0.000,0,0.0,0.000,0,0.0,0.000,1,0.03
662,1,NSF,A,Spatial,24,Pool,5/25/2023,11.1,3.621,0.327,0.326,1,5.5,1.643,0,0.0,0.000,1,3.3,1.140,2,2.3,0.837,1,3.42
663,2,NSF,A,Spatial,23,Pool,5/25/2023,5.0,1.278,0.257,0.466,1,4.0,0.976,0,0.0,0.000,0,0.0,0.000,1,0.9,0.303,1,0.33
664,2,NSF,A,Spatial,24,Pool,5/25/2023,7.7,2.008,0.261,0.370,1,6.8,1.746,1,0.9,0.261,0,0.0,0.000,0,0.0,0.000,1,0.85
665,3,NSF,A,Spatial,23,Pool,5/25/2023,5.1,1.508,0.296,0.277,2,1.1,0.252,0,0.0,0.000,0,0.0,0.000,1,4.0,1.257,1,1.98
666,3,NSF,A,Spatial,24,Pool,5/25/2023,2.9,0.987,0.346,0.870,1,1.2,0.364,1,1.6,0.623,0,0.0,0.000,0,0.0,0.000,1,0.18
667,4,NSF,A,Spatial,23,Pool,5/25/2023,5.4,1.583,0.296,0.654,1,1.3,0.334,1,2.1,0.614,1,1.9,0.636,0,0.0,0.000,1,0.73
668,4,NSF,A,Spatial,24,Pool,5/25/2023,5.1,1.577,0.308,0.745,1,2.4,0.595,1,2.7,0.982,0,0.0,0.000,0,0.0,0.000,1,0.69
669,5,NSF,A,Spatial,23,Pool,5/25/2023,4.1,1.222,0.301,0.499,1,3.1,0.999,1,1.0,0.223,0,0.0,0.000,0,0.0,0.000,1,0.45
670,5,NSF,A,Spatial,24,Pool,5/25/2023,1.5,0.438,0.289,0.977,1,1.5,0.438,0,0.0,0.000,0,0.0,0.000,0,0.0,0.000,1,0.05
671,6,NSF,A,Spatial,23,Pool,5/25/2023,8.5,2.588,0.304,0.334,1,2.8,0.824,1,5.7,1.764,0,0.0,0.000,0,0.0,0.000,1,2.40
672,6,NSF,A,Spatial,24,Pool,5/25/2023,14.8,3.537,0.239,0.190,1,10.3,3.248,0,0.0,0.000,0,0.0,0.000,1,4.5,0.289,1,3.95
673,7,NSF,A,Spatial,23,Pool,5/25/2023,17.8,5.569,0.312,0.231,3,10.9,3.306,2,2.2,0.584,1,2.9,1.162,1,1.9,0.518,1,4.55
674,7,NSF,A,Spatial,24,Pool,5/25/2023,5.3,1.759,0.332,0.291,2,2.5,0.737,1,2.8,1.022,0,0.0,0.000,0,0.0,0.000,1,1.79
675,8,NSF,A,Spatial,23,Pool,5/25/2023,9.0,3.134,0.349,0.306,2,2.0,0.609,0,0.0,0.000,1,2.8,1.139,3,4.2,1.387,1,4.20
676,8,NSF,A,Spatial,24,Pool,5/25/2023,14.6,5.328,0.366,0.226,2,3.8,1.170,2,3.7,1.518,2,5.1,1.832,1,2.0,0.808,1,7.28
677,9,NSF,A,Spatial,23,Pool,5/25/2023,9.4,3.449,0.366,0.270,1,4.1,1.223,0,0.0,0.000,1,0.9,0.254,1,4.4,1.972,1,2.69
678,9,NSF,A,Spatial,24,Pool,5/25/2023,5.1,1.719,0.339,0.339,1,1.1,0.329,1,4.0,1.390,0,0.0,0.000,0,0.0,0.000,1,2.57
679,10,NSF,A,Spatial,23,Pool,5/25/2023,16.6,5.085,0.306,0.106,3,8.0,2.254,1,4.5,1.307,0,0.0,0.000,1,4.1,1.524,1,7.15
680,10,NSF,A,Spatial,24,Pool,5/25/2023,8.8,2.733,0.309,0.418,1,3.9,1.100,0,0.0,0.000,1,1.5,0.494,1,3.5,1.139,1,2.04
681,11,NSF,A,Spatial,23,Pool,5/25/2023,5.4,1.779,0.328,0.671,1,3.2,0.911,1,2.2,0.868,0,0.0,0.000,0,0.0,0.000,1,0.44
682,11,NSF,A,Spatial,24,Pool,5/25/2023,6.0,1.785,0.300,0.439,2,2.0,0.616,0,0.0,0.000,0,0.0,0.000,2,3.9,1.169,1,1.35
683,12,NSF,A,Spatial,23,Pool,5/25/2023,13.0,4.779,0.369,0.267,2,5.6,2.033,1,0.5,0.235,1,3.3,1.049,1,3.5,1.463,1,5.05
684,12,NSF,A,Spatial,24,Pool,5/25/2023,15.0,4.023,0.268,0.219,2,2.9,0.886,2,12.0,3.137,0,0.0,0.000,0,0.0,0.000,1,5.85
685,13,NSF,A,Spatial,23,Pool,5/25/2023,3.2,1.065,0.329,0.952,1,1.5,0.438,1,0.5,0.225,1,1.2,0.401,0,0.0,0.000,1,0.10
686,13,NSF,A,Spatial,24,Pool,5/25/2023,11.4,3.430,0.300,0.130,2,5.9,1.567,1,1.7,0.606,1,1.2,0.385,1,2.5,0.872,1,4.02
687,14,NSF,A,Spatial,23,Pool,5/25/2023,47.1,13.397,0.285,0.077,4,13.1,4.145,3,9.7,3.130,2,9.9,2.161,3,14.4,3.961,1,30.57
688,14,NSF,A,Spatial,24,Pool,5/25/2023,3.7,0.822,0.222,0.556,1,3.7,0.822,0,0.0,0.000,0,0.0,0.000,0,0.0,0.000,1,0.15
689,15,NSF,A,Spatial,23,Pool,5/25/2023,11.3,2.948,0.260,0.300,1,1.1,0.270,1,10.2,2.678,0,0.0,0.000,0,0.0,0.000,1,6.50
690,15,NSF,A,Spatial,24,Pool,5/25/2023,7.7,2.631,0.340,0.250,1,2.5,0.769,0,0.0,0.000,0,0.0,0.000,1,5.2,1.862,1,3.35
691,16,NSF,A,Spatial,23,Pool,5/25/2023,4.3,1.445,0.340,0.789,1,1.5,0.397,0,0.0,0.000,1,2.4,0.898,1,0.4,0.150,1,0.51
692,16,NSF,A,Spatial,24,Pool,5/25/2023,2.9,0.834,0.287,0.615,1,0.8,0.224,1,2.1,0.611,0,0.0,0.000,0,0.0,0.000,1,0.59
693,17,NSF,A,Spatial,23,Pool,5/25/2023,18.3,6.101,0.333,0.220,2,6.4,1.850,1,1.3,0.524,2,2.5,0.894,2,8.1,2.833,1,6.84
694,17,NSF,A,Spatial,24,Pool,5/25/2023,4.1,1.455,0.358,0.569,1,1.3,0.368,0,0.0,0.000,0,0.0,0.000,1,2.7,1.087,1,1.15
695,18,NSF,A,Spatial,23,Pool,5/25/2023,11.1,3.183,0.287,0.366,3,3.6,1.076,2,4.9,1.250,1,1.1,0.228,1,1.5,0.628,1,2.50
696,18,NSF,A,Spatial,24,Pool,5/25/2023,2.0,0.494,0.252,0.923,1,1.9,0.494,0,0.0,0.000,0,0.0,0.000,0,0.0,0.000,1,0.07
697,19,NSF,A,Spatial,23,Pool,5/25/2023,2.3,0.583,0.258,0.848,1,0.9,0.298,0,0.0,0.000,0,0.0,0.000,1,1.3,0.285,1,0.17
698,19,NSF,A,Spatial,24,Pool,5/25/2023,14.5,5.228,0.361,0.199,2,4.6,1.343,3,4.1,1.482,2,3.6,1.627,1,2.1,0.777,1,6.14
699,20,NSF,A,Spatial,23,Pool,5/25/2023,4.1,1.147,0.280,0.448,2,2.4,0.510,1,1.7,0.637,0,0.0,0.000,0,0.0,0.000,1,1.20
700,20,NSF,A,Spatial,24,Pool,5/25/2023,4.6,1.614,0.350,0.755,1,1.0,0.327,0,0.0,0.000,0,0.0,0.000,1,3.6,1.287,1,1.04
701,21,NSF,A,Spatial,23,Pool,5/25/2023,4.0,1.265,0.319,0.731,1,2.4,0.723,1,1.5,0.542,0,0.0,0.000,0,0.0,0.000,1,0.30
702,21,NSF,A,Spatial,24,Pool,5/25/2023,7.5,2.498,0.332,0.233,2,4.9,1.719,0,0.0,0.000,0,0.0,0.000,2,2.6,0.779,1,2.07
703,22,NSF,A,Spatial,23,Pool,5/25/2023,22.8,8.129,0.356,0.137,2,1.0,0.279,4,14.4,5.354,4,7.1,2.428,1,0.4,0.068,1,12.74
704,22,NSF,A,Spatial,24,Pool,5/25/2023,7.7,2.550,0.331,0.416,1,1.3,0.407,1,1.6,0.540,1,2.4,0.719,1,2.3,0.884,1,2.74
705,23,NSF,A,Spatial,23,Pool,5/25/2023,3.5,1.230,0.352,0.275,2,2.8,1.027,1,0.7,0.203,0,0.0,0.000,0,0.0,0.000,1,1.01
706,23,NSF,A,Spatial,24,Pool,5/25/2023,2.3,0.903,0.397,0.980,1,0.8,0.311,0,0.0,0.000,0,0.0,0.000,1,1.5,0.592,1,0.12
707,24,NSF,A,Spatial,23,Pool,5/25/2023,5.6,2.080,0.373,0.605,1,2.9,0.993,1,0.9,0.470,1,1.7,0.617,0,0.0,0.000,1,0.91
708,24,NSF,A,Spatial,24,Pool,5/25/2023,3.7,1.348,0.369,0.720,1,2.1,0.741,1,1.5,0.606,0,0.0,0.000,0,0.0,0.000,1,0.35
709,25,NSF,A,Spatial,23,Pool,5/25/2023,4.7,1.925,0.407,0.524,1,1.5,0.505,1,0.5,0.244,1,1.5,0.732,1,1.3,0.444,1,1.64
710,25,NSF,A,Spatial,24,Pool,5/25/2023,9.0,3.358,0.372,0.331,2,2.8,0.932,2,2.9,1.293,1,1.2,0.423,2,2.1,0.711,1,2.19
711,26,NSF,A,Spatial,23,Pool,5/25/2023,8.9,3.847,0.434,0.145,1,1.0,0.311,1,2.8,1.181,1,2.4,1.149,1,2.7,1.205,1,6.61
712,26,NSF,A,Spatial,24,Pool,5/25/2023,12.7,5.369,0.421,0.168,2,4.1,1.648,2,3.3,1.362,1,2.7,1.159,1,2.7,1.200,1,6.97
713,27,NSF,A,Spatial,23,Pool,5/25/2023,7.6,2.206,0.289,0.442,2,2.3,0.674,1,4.6,1.344,0,0.0,0.000,1,0.8,0.188,1,1.66
714,27,NSF,A,Spatial,24,Pool,5/25/2023,1.8,0.438,0.242,0.850,1,1.8,0.438,0,0.0,0.000,0,0.0,0.000,0,0.0,0.000,1,0.05
715,28,NSF,A,Spatial,23,Pool,5/25/2023,24.4,8.735,0.358,0.065,4,11.2,3.950,4,9.6,3.404,1,1.7,0.596,1,1.9,0.785,1,8.68
716,28,NSF,A,Spatial,24,Pool,5/25/2023,12.8,4.081,0.319,0.166,3,5.6,1.857,0,0.0,0.000,0,0.0,0.000,3,7.2,2.224,1,4.96
717,29,NSF,A,Spatial,23,Pool,5/25/2023,6.4,2.117,0.330,0.593,1,1.3,0.466,1,0.2,0.063,2,3.6,1.218,1,1.3,0.369,1,1.88
718,29,NSF,A,Spatial,24,Pool,5/25/2023,8.3,2.920,0.354,0.260,2,1.5,0.546,2,6.8,2.374,0,0.0,0.000,0,0.0,0.000,1,2.88
719,30,NSF,A,Spatial,23,Pool,5/25/2023,6.9,2.351,0.341,0.449,2,4.0,1.285,0,0.0,0.000,1,0.9,0.219,2,2.0,0.847,1,1.27
720,30,NSF,A,Spatial,24,Pool,5/25/2023,21.2,7.010,0.330,0.084,6,11.6,3.798,4,6.6,2.095,0,0.0,0.000,2,3.1,1.117,1,7.11
721,1,NSF,A,Probe,1,Pool,5/25/2023,60.0,19.529,0.325,0.064,12,35.5,11.292,7,20.3,6.690,1,2.1,0.853,1,0.1,0.065,5,0.59
722,2,NSF,A,Probe,1,Pool,5/25/2023,60.0,17.928,0.299,0.089,12,30.0,8.817,6,21.1,6.692,2,3.6,1.083,3,3.2,0.729,4,5.94
723,3,NSF,A,Probe,1,Pool,5/25/2023,60.0,19.442,0.324,0.084,11,32.2,9.575,3,13.7,4.547,3,5.3,2.031,5,7.2,2.733,4,3.11
724,4,NSF,A,Probe,1,Pool,5/25/2023,60.0,17.938,0.299,0.087,9,42.2,11.266,4,7.7,2.912,2,4.0,1.583,3,4.8,1.658,3,0.32
725,5,NSF,A,Probe,1,Pool,5/25/2023,60.0,19.244,0.321,0.075,14,24.9,7.672,6,17.1,5.581,4,9.7,3.267,5,6.1,1.997,6,5.58
726,6,NSF,A,Probe,1,Pool,5/25/2023,60.0,18.457,0.308,0.066,11,32.9,9.465,8,19.3,6.528,3,5.2,1.751,1,0.7,0.138,4,3.00
727,7,NSF,A,Probe,1,Pool,5/25/2023,60.0,19.596,0.327,0.066,12,43.3,13.898,4,6.8,2.436,2,2.5,0.830,4,5.3,1.782,5,5.01
728,8,NSF,A,Probe,1,Pool,5/25/2023,60.0,19.530,0.326,0.001,9,22.7,7.400,5,16.5,5.542,5,12.8,4.151,4,7.3,2.166,2,1.97
729,9,NSF,A,Probe,1,Pool,5/25/2023,60.0,20.232,0.337,0.068,11,31.4,10.277,5,10.1,3.454,4,5.2,1.926,5,12.0,4.215,4,4.16
730,10,NSF,A,Probe,1,Pool,5/25/2023,60.0,18.656,0.311,0.077,10,44.2,13.379,2,5.4,2.039,2,3.8,1.284,4,4.9,1.474,5,2.76
731,11,NSF,A,Probe,1,Pool,5/25/2023,60.0,20.417,0.340,0.056,10,42.2,14.072,2,3.7,1.074,2,4.9,2.034,5,7.7,2.743,5,0.87
732,12,NSF,A,Probe,1,Pool,5/25/2023,60.0,19.551,0.326,0.051,8,36.4,10.840,5,12.7,4.399,3,5.9,2.393,1,3.5,1.376,4,2.94
733,13,NSF,A,Probe,1,Pool,5/25/2023,60.0,18.730,0.312,0.088,5,14.7,4.282,5,11.8,3.810,7,18.0,5.919,5,14.4,4.531,1,1.78
734,14,NSF,A,Probe,1,Pool,5/25/2023,60.0,16.293,0.272,0.050,4,10.7,3.377,6,12.5,4.200,4,26.8,6.001,2,10.0,2.715,0,
735,15,NSF,A,Probe,1,Pool,5/25/2023,60.0,19.694,0.328,0.075,6,27.4,8.550,4,12.6,4.006,5,11.3,3.979,4,8.0,2.934,2,6.74
736,16,NSF,A,Probe,1,Pool,5/25/2023,60.0,19.093,0.318,0.002,9,20.7,6.268,6,20.3,6.499,4,13.7,4.548,2,4.3,1.521,3,4.30
737,17,NSF,A,Probe,1,Pool,5/25/2023,60.0,20.770,0.346,0.043,5,15.4,5.202,5,17.2,5.723,4,18.4,6.424,4,9.1,3.421,0,
738,18,NSF,A,Probe,1,Pool,5/25/2023,60.0,19.141,0.319,0.080,11,35.5,11.072,5,12.2,3.820,3,4.6,1.718,4,6.0,1.973,4,3.16
739,19,NSF,A,Probe,1,Pool,5/25/2023,60.0,18.783,0.313,0.022,9,20.0,5.769,5,6.4,2.447,6,14.5,4.695,6,17.8,5.510,3,0.25
740,20,NSF,A,Probe,1,Pool,5/25/2023,60.0,19.665,0.328,0.068,7,27.2,8.926,2,4.4,1.581,5,11.4,3.556,7,16.0,5.265,3,8.21
741,21,NSF,A,Probe,1,Pool,5/25/2023,60.0,21.888,0.365,0.067,9,28.8,10.507,6,12.3,4.409,5,8.4,3.023,5,9.9,3.782,2,11.17
742,22,NSF,A,Probe,1,Pool,5/25/2023,60.0,17.568,0.293,0.075,9,32.0,9.105,4,11.9,3.679,1,6.3,1.948,3,8.9,2.542,2,3.30
743,23,NSF,A,Probe,1,Pool,5/25/2023,60.0,20.969,0.349,0.063,13,32.0,10.825,7,16.5,5.645,2,3.8,1.571,4,6.8,2.659,3,1.42
744,24,NSF,A,Probe,1,Pool,5/25/2023,60.0,19.590,0.326,0.019,12,40.6,13.255,2,4.9,1.725,2,4.0,1.133,6,8.9,2.903,5,0.23
745,25,NSF,A,Probe,1,Pool,5/25/2023,60.0,18.723,0.312,0.053,17,34.2,9.717,4,7.8,2.648,2,2.8,1.296,6,11.9,4.064,8,3.91
746,26,NSF,A,Probe,1,Pool,5/25/2023,60.0,18.014,0.300,0.021,5,21.9,6.650,4,19.3,6.149,6,3.7,1.121,5,14.5,3.909,1,21.95
747,27,NSF,A,Probe,1,Pool,5/25/2023,60.0,16.313,0.272,0.094,9,42.1,10.623,3,4.9,1.394,3,5.4,1.838,4,4.9,1.711,4,1.27
748,28,NSF,A,Probe,1,Pool,5/25/2023,60.0,19.048,0.317,0.068,9,25.6,7.729,3,7.2,2.620,3,8.4,2.643,5,17.6,5.692,3,3.73
749,29,NSF,A,Probe,1,Pool,5/25/2023,60.0,19.021,0.317,0.073,11,33.4,10.304,2,5.8,1.828,2,4.6,1.697,5,13.6,4.344,6,0.56
750,30,NSF,A,Probe,1,Pool,5/25/2023,60.0,21.099,0.352,0.057,8,31.0,10.398,5,18.3,6.439,3,4.9,2.037,2,4.7,1.790,4,4.12
